EventId,EventTemplate,Occurrences
E0,"('STARTUP_MSG:', '')",16
E1,"('Formatting', '...')",4
E2,"('SHUTDOWN_MSG:', '')",11
E3,"('ChunkedInput.isEndOfInput()', 'failed')",1
E4,"('registered', 'UNIX', 'signal', 'handlers', 'for', '[TERM,', 'HUP,', 'INT]')",16
E5,"('Http', 'request', 'log', 'for', 'http.requests.datanode', 'is', 'not', 'defined')",16
E6,"('Storage', 'directory', '<*>', 'is', 'not', 'formatted', 'for', '<*>')",2
E7,"('Failed', 'to', 'delete', 'replica', '<*>', 'ReplicaInfo', 'not', 'found.')",1
E8,"('Slow', 'flushOrSync', 'took', '<*>', '(threshold=300ms),', 'isSync:', 'false,', '<*>')",7
E9,"('loaded', 'properties', 'from', 'hadoop-metrics2.properties')",16
E10,"('DataNode', 'metrics', 'system', 'started')",16
E11,"('Using', 'callQueue', 'class', 'java.util.concurrent.LinkedBlockingQueue')",16
E12,"('Configured', 'hostname', '<*>', '<*>')",16
E13,"('Setting', 'up', '<*>', '<*>')",16
E14,"('IPC', 'Server', 'Responder:', 'starting')",16
E15,"('Added', 'new', 'volume:', '<*>')",16
E16,"('Adding', 'block', 'pool', '<*>')",16
E17,"('RECEIVED', 'SIGNAL', '<*>', 'SIGTERM')",11
E18,"('Scheduled', 'snapshot', 'period', '<*>', '<*>', 'second(s).')",16
E19,"('Initialized', 'block', 'scanner', '<*>', '<*>', '<*>')",16
E20,"('Starting', 'DataNode', '<*>', '<*>', '<*>', '<*>')",16
E21,"('Number', 'threads', '<*>', '<*>', '<*>', '<*>')",16
E22,"('Refresh', 'request', 'received', '<*>', '<*>', 'null')",16
E23,"('Restored', '<*>', 'block', '<*>', '<*>', 'trash.')",16
E24,"('Added', 'volume', '-', '<*>', '<*>', 'DISK')",16
E25,"('IPC', 'Server', 'listener', 'on', '<*>', 'starting')",16
E26,"('Analyzing', 'storage', 'directories', 'for', 'bpid', '<*>')",16
E27,"('Formatting', 'block', 'pool', '<*>', 'directory', '<*>')",2
E28,"('Scheduling', '<*>', 'file', '<*>', 'for', 'deletion')",198748
E29,"('Cached', 'dfsUsed', 'found', 'for', '<*>', '<*>')",10
E30,"('VolumeScanner(/opt/hdfs/data,', '<*>', 'exiting', 'because', 'of', 'exception')",5
E31,"('Opened', '<*>', 'server', 'at', '<*>')",32
E32,"('Balancing', 'bandwith', '<*>', '<*>', 'bytes/s')",16
E33,"('Logging', 'to', '<*>', 'via', 'org.mortbay.log.Slf4jLog')",16
E34,"('Added', 'global', '<*>', ""'safety'"", '(class=org.apache.hadoop.http.HttpServer2$QuotingInputFilter)')",16
E35,"('Jetty', 'bound', '<*>', 'port', '<*>')",16
E36,"('Listening', 'HTTP', '<*>', 'on', '<*>')",16
E37,"('Starting', 'BPOfferServices', '<*>', 'nameservices:', '<*>')",16
E38,"('Locking', 'is', '<*>', '<*>', '<*>')",16
E39,"('PacketResponder:', '<*>', '<*>', 'type=HAS_DOWNSTREAM_IN_PIPELINE', 'terminating')",137457
E40,"('Deleted', '<*>', '<*>', 'file', '<*>')",198748
E41,"('Slow', 'manageWriterOsCache', 'took', '<*>', '(threshold=300ms)')",1
E42,"('Unable', 'to', 'initialize', 'FileSignerSecretProvider,', 'falling', 'back', 'to', 'use', 'random', 'secrets.')",16
E43,"('Block', 'pool', 'storage', 'directory', '<*>', 'is', 'not', 'formatted', 'for', '<*>')",2
E44,"('Time', 'taken', 'to', 'scan', 'block', 'pool', '<*>', 'on', '<*>', '<*>')",16
E45,"('Received', '<*>', '<*>', 'src:', '<*>', 'dest:', '<*>', 'of', 'size', '<*>')",21141
E46,"('Retrying', 'connect', 'to', 'server:', '<*>', 'Already', 'tried', '<*>', 'time(s);', '<*>')",10
E47,"('Added', 'filter', 'static_user_filter', '(class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter)', 'to', 'context', '<*>')",48
E48,"('Starting', 'Socket', 'Reader', '<*>', 'for', 'port', '<*>')",16
E49,"('Lock', 'on', '<*>', 'acquired', 'by', 'nodename', '<*>')",16
E50,"('Generated', 'and', 'persisted', 'new', 'Datanode', 'UUID', '<*>')",2
E51,"('Scanning', 'block', 'pool', '<*>', 'on', 'volume', '<*>')",16
E52,"('Now', 'scanning', 'bpid', '<*>', 'on', 'volume', '<*>')",2
